Cycle,Supposed Position,Raw Angle,Filtered Angle,Field Status
44,270,208.136,208.1282,0
45,0,297.713,297.7188,0
45,90,27.8229,27.8209,1
45,180,117.1857,117.1925,0
45,270,208.125,208.1269,1
46,0,297.724,297.7248,1
46,90,27.8174,27.8154,0
46,180,117.1912,117.1937,0
46,270,208.1195,208.1246,0
47,0,297.7185,297.7207,0
47,90,27.8119,27.8088,0
47,180,117.1857,117.196,0
47,270,208.125,208.1312,1
48,0,297.724,297.7197,1
48,90,27.8064,27.8104,1
48,180,117.1912,117.1933,0
48,270,208.1305,208.1286,0
49,0,297.7185,297.7168,0
49,90,27.8119,27.8115,0
49,180,117.1912,117.1958,0
49,270,208.125,208.1302,1
50,0,297.7075,297.7097,1
50,90,27.8174,27.8101,0
50,180,117.1967,117.2005,1
50,270,208.136,208.1323,0
51,0,297.713,297.718,0
51,90,27.8119,27.8119,0
51,180,117.2021,117.2024,1
51,270,208.125,208.1268,1
52,0,297.713,297.7112,0
52,90,27.8229,27.8241,1
52,180,117.1967,117.1955,1
52,270,208.125,208.1291,1
53,0,297.7185,297.7129,0
53,90,27.8174,27.8221,0
53,180,117.1967,117.1971,1
53,270,208.125,208.1288,1
54,0,297.7295,297.7189,1
54,90,27.8174,27.8195,0
54,180,117.1967,117.1941,1
54,270,208.125,208.1265,1
55,0,297.713,297.7125,0
55,90,27.8174,27.8196,0
55,180,117.1912,117.1917,0
55,270,208.125,208.1327,1
56,0,297.7185,297.7231,0
56,90,27.8119,27.8156,0
56,180,117.1857,117.1903,0
56,270,208.125,208.1236,1
57,0,297.7185,297.724,0
57,90,27.8229,27.8139,1
57,180,117.1912,117.1953,0
57,270,208.136,208.132,0
58,0,297.7185,297.7152,0
58,90,27.8174,27.8133,0
58,180,117.1912,117.1979,0
58,270,208.125,208.131,1
59,0,297.7185,297.7211,0
59,90,27.8119,27.8145,0
59,180,117.1967,117.197,1
59,270,208.136,208.132,0
60,0,297.7185,297.7134,0
60,90,27.8174,27.8176,0
60,180,117.1912,117.1961,0
60,270,208.1195,208.1306,0
61,0,297.702,297.7087,0
61,90,27.8229,27.8151,1
61,180,117.1912,117.1972,0
61,270,208.125,208.1289,1
62,0,297.7185,297.7129,0
62,90,27.8284,27.8235,1
62,180,117.1857,117.1955,0
62,270,208.125,208.1289,1
63,0,297.7185,297.7114,0
63,90,27.8174,27.8198,0
63,180,117.1857,117.1911,0
63,270,208.125,208.1298,1
64,0,297.7185,297.7197,0
64,90,27.8229,27.8206,1
64,180,117.1857,117.1934,0
64,270,208.1415,208.1318,1
65,0,297.7295,297.7211,1
65,90,27.8174,27.8166,0
65,180,117.1912,117.1913,0
65,270,208.1415,208.1327,1
66,0,297.713,297.7141,0
66,90,27.8119,27.8113,0
66,180,117.1912,117.1922,0
66,270,208.1305,208.1346,0
67,0,297.724,297.7179,1
67,90,27.8174,27.815,0
67,180,117.1802,117.1929,1
67,270,208.1305,208.1318,0
68,0,297.724,297.7121,1
68,90,27.8174,27.8135,0
68,180,117.1967,117.196,1
68,270,208.136,208.1377,0
69,0,297.7075,297.7058,1
69,90,27.8229,27.8155,1
69,180,117.2021,117.1945,1
69,270,208.136,208.1345,0
70,0,297.713,297.7132,0
70,90,27.8229,27.8159,1
70,180,117.1967,117.1977,1
70,270,208.1195,208.1321,0
71,0,297.713,297.7093,0
71,90,27.8229,27.817,1
71,180,117.1967,117.194,1
71,270,208.136,208.1336,0
72,0,297.7185,297.7122,0
72,90,27.8229,27.8229,1
72,180,117.1967,117.1949,1
72,270,208.1305,208.1302,0
73,0,297.7185,297.7207,0
73,90,27.8174,27.8219,0
73,180,117.1912,117.1948,0
73,270,208.1305,208.1215,0
74,0,297.713,297.7103,0
74,90,27.8284,27.8198,1
74,180,117.1857,117.1871,0
74,270,208.1415,208.139,1
75,0,297.724,297.7115,1
75,90,27.8174,27.8167,0
75,180,117.1857,117.1941,0
75,270,208.136,208.1355,0
76,0,297.7185,297.7157,0
76,90,27.8229,27.814,1
76,180,117.1857,117.1913,0
76,270,208.136,208.1381,0
77,0,297.713,297.7096,0
77,90,27.8119,27.8155,0
77,180,117.1967,117.1959,1
77,270,208.1415,208.1422,1
78,0,297.7185,297.7109,0
78,90,27.8064,27.8122,1
78,180,117.1912,117.1978,0
78,270,208.125,208.1333,1
79,0,297.7185,297.7089,0
79,90,27.8174,27.8155,0
79,180,117.2021,117.1983,1
79,270,208.1305,208.1368,0
80,0,297.7075,297.7066,1
80,90,27.8229,27.8197,1
80,180,117.1857,117.1939,0
80,270,208.125,208.126,1
81,0,297.713,297.7114,0
81,90,27.8229,27.8233,1
81,180,117.1967,117.1997,1
81,270,208.125,208.1236,1
82,0,297.7075,297.7073,1
82,90,27.8229,27.8253,1
82,180,117.1967,117.1929,1
82,270,208.136,208.1319,0
83,0,297.724,297.7128,1
83,90,27.8284,27.8243,1
83,180,117.1802,117.1902,1
83,270,208.125,208.1284,1
84,0,297.7185,297.7158,0
84,90,27.8229,27.8181,1
84,180,117.1912,117.1966,0
84,270,208.136,208.1318,0
85,0,297.7185,297.7101,0
85,90,27.8174,27.8152,0
85,180,117.1857,117.1933,0
85,270,208.136,208.1375,0
86,0,297.724,297.7183,1
86,90,27.8229,27.8136,1
86,180,117.1857,117.1932,0
86,270,208.125,208.1291,1
87,0,297.7185,297.7112,0
87,90,27.8119,27.8119,0
87,180,117.1967,117.2009,1
87,270,208.1415,208.1365,1
88,0,297.7075,297.7066,1
88,90,27.8174,27.8118,0
88,180,117.1967,117.1982,1
88,270,208.1305,208.1371,0
89,0,297.713,297.711,0
89,90,27.8174,27.8162,0
89,180,117.2021,117.2021,1
89,270,208.125,208.1287,1
90,0,297.7185,297.7115,0
90,90,27.8174,27.8192,0
90,180,117.1857,117.1975,0
90,270,208.125,208.1312,1
91,0,297.7185,297.7075,0
91,90,27.8339,27.8213,0
91,180,117.1967,117.1961,1
91,270,208.1305,208.1302,0
92,0,297.713,297.7119,0
92,90,27.8174,27.8181,0
92,180,117.1967,117.1966,1
92,270,208.1305,208.1295,0
93,0,297.713,297.7088,0
93,90,27.8229,27.8194,1
93,180,117.1857,117.1931,0
93,270,208.136,208.1357,0
94,0,297.7185,297.7156,0
94,90,27.8229,27.8162,1
94,180,117.1857,117.1893,0
94,270,208.125,208.1317,1
95,0,297.724,297.7168,1
95,90,27.8064,27.8088,1
95,180,117.1967,117.1992,1
95,270,208.136,208.1368,0
96,0,297.724,297.7142,1
96,90,27.8229,27.8141,1
96,180,117.1967,117.1985,1
96,270,208.1305,208.1373,0
97,0,297.713,297.7141,0
97,90,27.8174,27.8127,0
97,180,117.1912,117.1997,0
97,270,208.1195,208.1337,0
98,0,297.7185,297.7093,0
98,90,27.8229,27.8177,1
98,180,117.2076,117.2078,0
98,270,208.1305,208.1378,0
99,0,297.6965,297.7076,1
99,90,27.8174,27.8168,0
99,180,117.1912,117.1948,0
99,270,208.136,208.1357,0
100,0,297.713,297.7065,0
100,90,27.8119,27.8168,0
100,180,117.1967,117.1986,1
100,270,208.1305,208.1302,0
101,0,297.7185,297.7114,0
101,90,27.8284,27.8235,1
101,180,117.1912,117.197,0
101,270,208.1305,208.1379,0
102,0,297.713,297.7115,0
102,90,27.8339,27.8255,0
102,180,117.1857,117.1899,0
102,270,208.1305,208.1334,0
103,0,297.7185,297.7141,0
103,90,27.8174,27.8184,0
103,180,117.1802,117.1941,1
103,270,208.125,208.1323,1
104,0,297.7075,297.7111,1
104,90,27.8174,27.8153,0
104,180,117.1857,117.1927,0
104,270,208.1415,208.1414,1
105,0,297.713,297.7107,0
105,90,27.8229,27.8146,1
105,180,117.1857,117.1922,0
105,270,208.125,208.1318,1
106,0,297.713,297.709,0
106,90,27.8119,27.8084,0
106,180,117.2021,117.2008,1
106,270,208.136,208.1376,0
107,0,297.702,297.7079,0
107,90,27.8119,27.8107,0
107,180,117.1912,117.1949,0
107,270,208.1305,208.1372,0
108,0,297.713,297.7051,0
108,90,27.8229,27.8158,1
108,180,117.2021,117.2067,1
108,270,208.125,208.1349,1
109,0,297.713,297.7081,0
109,90,27.8174,27.8184,0
109,180,117.1912,117.2005,0
109,270,208.1305,208.1311,0
110,0,297.7185,297.7094,0
110,90,27.8174,27.8172,0
110,180,117.1857,117.1932,0
110,270,208.1195,208.1276,0
111,0,297.713,297.712,0
111,90,27.8174,27.8138,0
111,180,117.1967,117.2002,1
111,270,208.125,208.1279,1
112,0,297.7185,297.7152,0
112,90,27.8174,27.8128,0
112,180,117.2021,117.1945,1
112,270,208.1305,208.1328,0
113,0,297.724,297.7139,1
113,90,27.8174,27.8149,0
113,180,117.1857,117.194,0
113,270,208.125,208.1296,1
114,0,297.724,297.7149,1
114,90,27.8119,27.8095,0
114,180,117.1967,117.1984,1
114,270,208.125,208.1344,1
115,0,297.7185,297.7129,0
115,90,27.8119,27.8083,0
115,180,117.1912,117.196,0
115,270,208.136,208.134,0
116,0,297.7185,297.7129,0
116,90,27.8119,27.8097,0
116,180,117.2021,117.206,1
116,270,208.125,208.1286,1
117,0,297.7185,297.7131,0
117,90,27.8174,27.8095,0
117,180,117.2021,117.2084,1
117,270,208.125,208.1338,1
118,0,297.713,297.7071,0
118,90,27.8174,27.8134,0
118,180,117.1967,117.2,1
118,270,208.125,208.1287,1
119,0,297.7075,297.7072,1
119,90,27.8229,27.8133,1
119,180,117.2076,117.2089,0
119,270,208.125,208.1253,1
120,0,297.7185,297.7114,0
120,90,27.8174,27.8133,0
120,180,117.1967,117.2001,1
120,270,208.136,208.1302,0
121,0,297.724,297.7128,1
121,90,27.8229,27.8147,1
121,180,117.1912,117.194,0
121,270,208.1195,208.1302,0
122,0,297.724,297.7144,1
122,90,27.8119,27.8112,0
122,180,117.2021,117.2042,1
122,270,208.1305,208.1334,0
123,0,297.7185,297.7136,0
123,90,27.8174,27.8108,0
123,180,117.2021,117.1989,1
123,270,208.1305,208.1345,0
124,0,297.7185,297.712,0
124,90,27.8119,27.8043,0
124,180,117.1967,117.2016,1
124,270,208.125,208.1312,1
125,0,297.7185,297.7103,0
125,90,27.8009,27.8009,1
125,180,117.1967,117.2075,1
125,270,208.125,208.1352,1
126,0,297.713,297.7075,0
126,90,27.8119,27.809,0
126,180,117.2021,117.2044,1
126,270,208.1305,208.1375,0
127,0,297.702,297.7023,0
127,90,27.8229,27.809,1
127,180,117.2131,117.2119,0
127,270,208.1195,208.1301,0
128,0,297.7185,297.709,0
128,90,27.8119,27.8097,0
128,180,117.2131,117.2118,0
128,270,208.125,208.1319,1
129,0,297.7185,297.7077,0
129,90,27.8174,27.8156,0
129,180,117.1967,117.2018,1
129,270,208.1195,208.13,0
130,0,297.713,297.7103,0
130,90,27.8229,27.812,1
130,180,117.1967,117.2036,1
130,270,208.125,208.1319,1
131,0,297.7185,297.7146,0
131,90,27.8119,27.8104,0
131,180,117.1967,117.2009,1
131,270,208.125,208.1361,1
132,0,297.724,297.7126,1
132,90,27.8119,27.8097,0
132,180,117.1967,117.2016,1
132,270,208.125,208.1301,1
133,0,297.7185,297.7119,0
133,90,27.8174,27.8022,0
133,180,117.1967,117.2042,1
133,270,208.125,208.1385,1
134,0,297.713,297.7089,0
134,90,27.8009,27.8045,1
134,180,117.1912,117.1968,0
134,270,208.1415,208.1402,1
135,0,297.7075,297.7043,1
135,90,27.8174,27.808,0
135,180,117.1967,117.2042,1
135,270,208.1305,208.1381,0
136,0,297.713,297.7086,0
136,90,27.8119,27.8078,0
136,180,117.2076,117.2101,0
136,270,208.136,208.1415,0
137,0,297.724,297.7055,1
137,90,27.8229,27.8115,1
137,180,117.2021,117.2038,1
137,270,208.1305,208.1347,0
138,0,297.7185,297.7047,0
138,90,27.8229,27.8176,1
138,180,117.1967,117.2046,1
138,270,208.114,208.1347,1
139,0,297.7185,297.7056,0
139,90,27.8174,27.8137,0
139,180,117.1912,117.2002,0
139,270,208.125,208.1369,1
140,0,297.713,297.7085,0
140,90,27.8174,27.8195,0
140,180,117.1967,117.1997,1
140,270,208.125,208.1391,1
141,0,297.713,297.7094,0
141,90,27.8284,27.815,1
141,180,117.1912,117.2014,0
141,270,208.125,208.1393,1
142,0,297.7185,297.7143,0
142,90,27.8174,27.8057,0
142,180,117.1912,117.198,0
142,270,208.136,208.1418,0
143,0,297.7185,297.7078,0
143,90,27.8174,27.8075,0
143,180,117.1912,117.2034,0
143,270,208.125,208.1405,1
144,0,297.7185,297.7093,0
144,90,27.8174,27.8027,0
144,180,117.2021,117.2077,1
144,270,208.136,208.1427,0
145,0,297.713,297.7064,0
145,90,27.8174,27.8045,0
145,180,117.1912,117.2039,0
145,270,208.125,208.1384,1
146,0,297.7185,297.7062,0
146,90,27.8119,27.8078,0
146,180,117.2021,117.2075,1
146,270,208.136,208.1395,0
147,0,297.7185,297.7051,0
147,90,27.8174,27.8093,0
147,180,117.2021,117.2091,1
147,270,208.125,208.1363,1
148,0,297.7075,297.7027,1
148,90,27.8284,27.8154,1
148,180,117.1967,117.2036,1
148,270,208.125,208.1362,1
149,0,297.7185,297.709,0
149,90,27.8174,27.8113,0
149,180,117.1967,117.2092,1
149,270,208.125,208.1359,1
150,0,297.7185,297.713,0
150,90,27.8174,27.8082,0
150,180,117.1912,117.2007,0
150,270,208.136,208.1426,0
151,0,297.7185,297.7111,0
151,90,27.8229,27.811,1
151,180,117.1967,117.1977,1
151,270,208.136,208.1362,0
152,0,297.713,297.7073,0
152,90,27.8064,27.8002,1
152,180,117.2021,117.2066,1
152,270,208.136,208.1411,0
153,0,297.7185,297.7102,0
153,90,27.8064,27.8034,1
153,180,117.1857,117.2017,0
153,270,208.136,208.1429,0
154,0,297.713,297.7077,0
154,90,27.8119,27.8041,0
154,180,117.1967,117.2049,1
154,270,208.1305,208.14,0
155,0,297.7185,297.7038,0
155,90,27.8174,27.8044,0
155,180,117.2021,117.2096,1
155,270,208.125,208.1378,1
156,0,297.7185,297.7021,0
156,90,27.8119,27.8056,0
156,180,117.1967,117.2046,1
156,270,208.125,208.136,1
157,0,297.7185,297.7032,0
157,90,27.8229,27.8107,1
157,180,117.2021,117.2096,1
157,270,208.125,208.1322,1
158,0,297.7075,297.7041,1
158,90,27.8174,27.8037,0
158,180,117.2021,117.2014,1
158,270,208.125,208.1333,1
159,0,297.7185,297.7084,0
159,90,27.8174,27.8109,0
159,180,117.1967,117.2019,1
159,270,208.1305,208.1367,0
160,0,297.7075,297.7079,1
160,90,27.8064,27.8022,1
160,180,117.2021,117.206,1
160,270,208.136,208.1438,0
161,0,297.724,297.7135,1
161,90,27.8064,27.8039,1
161,180,117.1967,117.1992,1
161,270,208.1415,208.1452,1
162,0,297.713,297.7045,0
162,90,27.8119,27.8069,0
162,180,117.2021,117.2055,1
162,270,208.136,208.1428,0
163,0,297.702,297.7033,0
163,90,27.7954,27.7985,0
163,180,117.2076,117.2105,0
163,270,208.125,208.1397,1
164,0,297.7075,297.7053,1
164,90,27.8119,27.8007,0
164,180,117.1967,117.2038,1
164,270,208.125,208.1379,1
165,0,297.7075,297.7029,1
165,90,27.8284,27.8061,1
165,180,117.2076,117.2148,0
165,270,208.125,208.1359,1
166,0,297.713,297.7061,0
166,90,27.8119,27.8006,0
166,180,117.2021,117.2096,1
166,270,208.125,208.1344,1
167,0,297.713,297.7036,0
167,90,27.8174,27.811,0
167,180,117.1912,117.2039,0
167,270,208.125,208.1367,1
168,0,297.7185,297.7089,0
168,90,27.8119,27.8096,0
168,180,117.2076,117.2062,0
168,270,208.125,208.1341,1
169,0,297.713,297.7099,0
169,90,27.8119,27.8035,0
169,180,117.1912,117.201,0
169,270,208.125,208.1404,1
170,0,297.7185,297.7119,0
170,90,27.8174,27.8077,0
170,180,117.1857,117.2009,0
170,270,208.1305,208.1405,0
171,0,297.7185,297.7051,0
171,90,27.8119,27.7979,0
171,180,117.2021,117.2058,1
171,270,208.125,208.1445,1
172,0,297.7185,297.7108,0
172,90,27.8284,27.8018,1
172,180,117.1967,117.1998,1
172,270,208.136,208.1451,0
173,0,297.7185,297.7077,0
173,90,27.8174,27.8052,0
173,180,117.2021,117.2089,1
173,270,208.1305,208.1444,0
174,0,297.7185,297.7065,0
174,90,27.8064,27.8007,1
174,180,117.2131,117.216,0
174,270,208.1195,208.138,0
175,0,297.713,297.7073,0
175,90,27.8174,27.8016,0
175,180,117.2021,117.21,1
175,270,208.125,208.1376,1
176,0,297.713,297.7048,0
176,90,27.8174,27.8094,0
176,180,117.2021,117.2078,1
176,270,208.125,208.1338,1
177,0,297.7075,297.7052,1
177,90,27.8119,27.8023,0
177,180,117.1912,117.2041,0
177,270,208.1305,208.1357,0
178,0,297.7185,297.7086,0
178,90,27.8174,27.8122,0
178,180,117.1967,117.2046,1
178,270,208.1415,208.1419,1
179,0,297.713,297.7074,0
179,90,27.8174,27.7987,0
179,180,117.2021,117.207,1
179,270,208.1305,208.1411,0
180,0,297.724,297.7128,1
180,90,27.8174,27.8034,0
180,180,117.1967,117.203,1
180,270,208.125,208.1423,1
181,0,297.7185,297.709,0
181,90,27.8174,27.805,0
181,180,117.2021,117.2037,1
181,270,208.1305,208.1476,0
182,0,297.713,297.7068,0
182,90,27.8009,27.7955,1
182,180,117.1967,117.2121,1
182,270,208.1305,208.1455,0
183,0,297.713,297.7068,0
183,90,27.8064,27.7965,1
183,180,117.2021,117.2072,1
183,270,208.136,208.1436,0
184,0,297.713,297.7056,0
184,90,27.8229,27.8087,1
184,180,117.2021,117.2062,1
184,270,208.136,208.1404,0
185,0,297.713,297.7052,0
185,90,27.8174,27.8026,0
185,180,117.2021,117.2093,1
185,270,208.114,208.1354,1
186,0,297.713,297.7067,0
186,90,27.8229,27.8104,1
186,180,117.1967,117.2045,1
186,270,208.1195,208.1401,0
187,0,297.713,297.707,0
187,90,27.8229,27.8069,1
187,180,117.2021,117.2057,1
187,270,208.125,208.1346,1
188,0,297.724,297.7132,1
188,90,27.8174,27.7997,0
188,180,117.1967,117.2039,1
188,270,208.1085,208.1351,1
189,0,297.7185,297.7138,0
189,90,27.8174,27.8068,0
189,180,117.1912,117.2033,0
189,270,208.1305,208.1433,0
190,0,297.7075,297.7059,1
190,90,27.8119,27.7998,0
190,180,117.1967,117.2062,1
190,270,208.1305,208.1421,0
191,0,297.713,297.7152,0
191,90,27.8064,27.7941,1
191,180,117.1967,117.2015,1
191,270,208.125,208.1468,1
192,0,297.7075,297.7033,1
192,90,27.8064,27.8028,1
192,180,117.2021,117.2066,1
192,270,208.136,208.1494,0
193,0,297.713,297.7048,0
193,90,27.8119,27.7989,0
193,180,117.2131,117.2107,0
193,270,208.125,208.1415,1
194,0,297.713,297.7064,0
194,90,27.8174,27.8109,0
194,180,117.2076,117.2143,0
194,270,208.136,208.1441,0
195,0,297.7075,297.7053,1
195,90,27.8174,27.8089,0
195,180,117.2021,117.2065,1
195,270,208.1195,208.1307,0
196,0,297.713,297.7089,0
196,90,27.8174,27.8036,0
196,180,117.1967,117.2009,1
196,270,208.1305,208.1424,0
197,0,297.713,297.7094,0
197,90,27.8284,27.8081,1
197,180,117.1967,117.202,1
197,270,208.136,208.1487,0
198,0,297.7075,297.7012,1
198,90,27.8174,27.8059,0
198,180,117.1967,117.2064,1
198,270,208.125,208.1444,1
199,0,297.7185,297.709,0
199,90,27.8174,27.8023,0
199,180,117.2076,117.2029,0
199,270,208.1305,208.147,0
200,0,297.713,297.7102,0
200,90,27.8229,27.8061,1
200,180,117.1967,117.2012,1
200,270,208.136,208.1512,0
201,0,297.702,297.7033,0
201,90,27.8119,27.801,0
201,180,117.2021,117.206,1
201,270,208.1305,208.146,0
202,0,297.713,297.7058,0
202,90,27.8174,27.7995,0
202,180,117.1967,117.2039,1
202,270,208.136,208.1477,0
203,0,297.7075,297.7048,1
203,90,27.8284,27.8113,1
203,180,117.2076,117.2078,0
203,270,208.1305,208.1485,0
204,0,297.7075,297.7046,1
204,90,27.8229,27.8046,1
204,180,117.2021,117.2075,1
204,270,208.1195,208.1397,0
205,0,297.713,297.7078,0
205,90,27.8119,27.811,0
205,180,117.2021,117.2129,1
205,270,208.125,208.143,1
206,0,297.713,297.7085,0
206,90,27.8174,27.8059,0
206,180,117.1912,117.2006,0
206,270,208.1305,208.1445,0
207,0,297.724,297.7125,1
207,90,27.8174,27.8045,0
207,180,117.1967,117.2059,1
207,270,208.1305,208.1428,0
208,0,297.7185,297.7159,0
208,90,27.8229,27.8043,1
208,180,117.1967,117.2003,1
208,270,208.136,208.1479,0
209,0,297.7075,297.7048,1
209,90,27.8064,27.795,1
209,180,117.2021,117.2083,1
209,270,208.1305,208.1489,0
210,0,297.724,297.7126,1
210,90,27.8174,27.7974,0
210,180,117.1967,117.2074,1
210,270,208.1415,208.1504,1
211,0,297.713,297.7068,0
211,90,27.8174,27.804,0
211,180,117.1967,117.2124,1
211,270,208.1415,208.1518,1
212,0,297.7075,297.7047,1
212,90,27.8174,27.7996,0
212,180,117.2021,117.2109,1
212,270,208.136,208.1496,0
213,0,297.713,297.7032,0
213,90,27.8229,27.8074,1
213,180,117.2021,117.2092,1
213,270,208.1415,208.1478,1
214,0,297.7075,297.7053,1
214,90,27.8229,27.8096,1
214,180,117.2021,117.2073,1
214,270,208.125,208.1419,1
215,0,297.7075,297.7029,1
215,90,27.8174,27.8107,0
215,180,117.1967,117.202,1
215,270,208.1195,208.1389,0
216,0,297.7185,297.7122,0
216,90,27.8229,27.806,1
216,180,117.2076,117.2068,0
216,270,208.1195,208.1456,0
217,0,297.713,297.709,0
217,90,27.8174,27.8033,0
217,180,117.2021,117.2007,1
217,270,208.136,208.1462,0
218,0,297.724,297.7153,1
218,90,27.8174,27.7994,0
218,180,117.1912,117.2027,0
218,270,208.1415,208.1503,1
219,0,297.724,297.7144,1
219,90,27.8229,27.8037,1
219,180,117.1967,117.2029,1
219,270,208.147,208.155,0
220,0,297.7075,297.7037,1
220,90,27.8119,27.7969,0
220,180,117.2021,117.2114,1
220,270,208.1305,208.1466,0
221,0,297.713,297.7075,0
221,90,27.8119,27.803,0
221,180,117.1967,117.2039,1
221,270,208.136,208.1497,0
222,0,297.702,297.7051,0
222,90,27.8229,27.8067,1
222,180,117.2021,117.2059,1
222,270,208.1415,208.1472,1
223,0,297.7075,297.7047,1
223,90,27.8229,27.8019,1
